time,X,Y
27.644,6.475359215302072e-05,7.132526118997003e-05
27.648,7.043948486130496e-05,6.892420110401084e-05
27.652,7.873129391167121e-05,7.750001917737663e-05
27.656,6.917821313025111e-05,7.66880898028322e-05
27.66,4.772643303641588e-05,5.847223267904884e-05
27.664,3.095265410976187e-05,3.657685759159297e-05
27.668,2.6414317798302222e-05,2.699755169934473e-05
27.672,3.285250520385717e-05,3.099559778650595e-05
27.676,3.660640394975059e-05,3.356376875765373e-05
27.68,2.386963132144189e-05,2.4437138169621252e-05
27.684,8.78393125432933e-06,1.7759934984306097e-05
27.688,1.3610499668273234e-05,2.658680743503546e-05
27.692,2.5487061305075808e-05,3.403673954605267e-05
27.696,2.2270939354911935e-05,2.6349807495327326e-05
27.7,1.700000000000001e-05,2.199999999999998e-05
27.704,2.6240152893442362e-05,3.301955165807069e-05
27.708,3.603084681887544e-05,4.3121866366540665e-05
27.712,3.537486063055926e-05,4.252922975461417e-05
27.716,3.387748494135901e-05,3.730826217236656e-05
27.72,3.57271994517957e-05,3.126499271358648e-05
27.724,3.885748017981162e-05,3.0628971161789495e-05
27.728,4.3343924455757965e-05,3.725775695846588e-05
27.732,4.042316345367097e-05,3.540330901943927e-05
27.736,2.7577551305302297e-05,2.2815555149814215e-05
27.74,2.3466621586864745e-05,2.0762977637578292e-05
27.744,3.140465053780727e-05,2.5998750181593394e-05
27.748,2.8011548676314127e-05,1.4874332021108097e-05
27.752,1.1751121330883308e-05,-2.3630654630409147e-06
27.756,6.703052407773073e-06,-1.5806197196885326e-06
27.76,1.5296426255078408e-05,7.646377663922294e-06
27.764,2.1619564548527973e-05,1.0663946258806069e-05
27.768,2.5013701638993053e-05,1.611391349987825e-05
27.772,3.20307962480519e-05,2.7107796202131766e-05
27.776,4.1504439830113934e-05,3.605689024507044e-05
27.78,5.34502090642104e-05,4.7557982447533204e-05
27.784,6.891152174855018e-05,6.748194789886578e-05
27.788,8.497321199779395e-05,8.963900591381024e-05
27.792,0.00010004320644505259,0.00010791868502470683
27.796,0.00010682280370984035,0.00011406454367060879
27.8,8.800000000000001e-05,9.3e-05
27.804,4.34145215472211e-05,4.793606809290669e-05
27.808,3.3498668755513677e-06,1.1800157507898296e-05
27.812,-5.9940950609052015e-06,1.3967103086205772e-05
27.816,8.882841924507688e-06,4.678768140969777e-05
27.82,2.2949309682499462e-05,7.355512905393122e-05
27.824,2.118549797913398e-05,7.200914098024725e-05
27.828,1.4215382158115422e-05,6.357040990768645e-05
27.832,2.3180463093010758e-05,7.716681476727326e-05
27.836,4.236356977426314e-05,9.687248340968358e-05
27.84,4.36348538633946e-05,8.9811232189166e-05
27.844,2.5822514506171433e-05,6.564762012267206e-05
27.848,1.300865773205424e-05,5.270272979858921e-05
27.852,6.430793496706917e-06,4.6342883855217996e-05
27.856,-6.130838770773307e-06,3.380565686741331e-05
27.86,-1.6253122718109507e-05,2.5237673122568036e-05
27.864,-1.875692251441422e-05,2.3062981186600132e-05
27.868,-2.3988817133525392e-05,1.6310612645981002e-05
27.872,-2.3609500594265368e-05,1.530426568892019e-05
27.876,-5.431506094077015e-06,3.227948365173664e-05
27.88,1.1249900379295527e-05,4.8309769733732246e-05
27.884,1.3566043751126864e-05,5.006169031524958e-05
27.888,1.792488906367288e-05,5.1431084674537445e-05
27.892,2.053903953706217e-05,5.1183842100803884e-05
27.896,2.117169177975101e-06,3.51364363607249e-05
27.9,-1.6999999999999996e-05,1.9999999999999975e-05
27.904,-7.217248116144987e-06,2.8445418424051226e-05
27.908,1.4737141141136686e-05,4.577515597190769e-05
27.912,2.1311201552623586e-05,5.106715797519289e-05
27.916,1.661210503037704e-05,5.0441305968920786e-05
27.92,1.3501225083088454e-05,5.309119763376268e-05
27.924,1.4931941349115411e-05,5.5695635538182575e-05
27.928,2.0026799056585433e-05,5.650472334130908e-05
27.932,2.1523529385527985e-05,5.5428177994510744e-05
27.936,1.2242920302859945e-05,4.638833418795887e-05
27.94,-9.789891104737743e-07,2.7070262063956886e-05
27.944,-5.948625965953359e-06,1.0422994024448271e-05
27.948,1.0811587630436912e-06,1.3730656800152887e-05
27.952,1.5886792523190276e-05,3.4007617037903473e-05
27.956,2.941292009489248e-05,4.953631990152882e-05
27.96,3.391645505651177e-05,5.135293602205242e-05
27.964,2.9689444733747686e-05,4.9440235087600836e-05
27.968,2.2177338700428816e-05,4.831167448884678e-05
27.972,1.9297207524443195e-05,4.734197625490906e-05
27.976,2.8476929864669126e-05,5.355589355102438e-05
27.98,4.588486607063151e-05,6.76484927543669e-05
27.984,5.976354137985135e-05,7.979668620355641e-05
27.988,6.790780342792984e-05,8.927999399724051e-05
27.992,7.558770780842796e-05,0.0001010573541341067
27.996,8.284354069369027e-05,0.00011061036319585857
28.0,8.7e-05,0.00011200000000000001
28.004,8.529964577655671e-05,0.0001039608348737149
28.008,7.354615831513715e-05,8.635998969869883e-05
28.012,5.588906185858277e-05,6.762553061387885e-05
28.016,4.734734183100627e-05,6.239114009962642e-05
28.02,5.6662537003280365e-05,7.407129563025362e-05
28.024,7.68490578690435e-05,9.462776795223606e-05
28.028,9.489174946141254e-05,0.00011413975721115569
28.032,0.00010413057060170805,0.00012397055846902671
28.036,0.0001087825801034738,0.00012591350847353822
28.04,0.00011560333064531026,0.00013054527494425324
28.044,0.00011994291076623199,0.00013496727593031624
28.048,0.00010947617054811038,0.00012513997518321055
28.052,8.469278332265286e-05,0.00010445625324039231
28.056,6.287978382816065e-05,9.133315042351036e-05
28.06,5.657594705854272e-05,9.095496036265572e-05
28.064,6.157930876850148e-05,9.401313940858577e-05
28.068,6.899441506272263e-05,9.513282281821391e-05
28.072,6.96793905490882e-05,9.143699910543582e-05
28.076,5.334011831239896e-05,7.593533421879291e-05
28.08,3.1576108145201945e-05,5.546501964356577e-05
28.084,3.4609350235346164e-05,5.324701548514016e-05
28.088,5.362563902485648e-05,6.62734317637246e-05
28.092,4.6132130363085295e-05,6.105820297819173e-05
28.096,1.9983008099543793e-05,3.789134242339196e-05
28.1,2.000000000000001e-05,3.3000000000000016e-05
28.104,3.7620211284520704e-05,4.6059588379301424e-05
28.108,4.013432279843243e-05,5.044967022742604e-05
28.112,4.245297395504002e-05,5.449656301833782e-05
28.116,5.91605577358189e-05,7.002631653964123e-05
28.12,6.76640005056716e-05,7.736383967776392e-05
28.124,6.323107770033859e-05,7.221537223134716e-05
28.128,5.7857742684232044e-05,6.802778946879964e-05
28.132,4.172935235337184e-05,5.538442711053983e-05
28.136,1.710295406480311e-05,3.281881248858922e-05
28.14,7.337842576821366e-06,2.3973377976116134e-05
28.144,1.0212768114479385e-05,2.8248867939857244e-05
28.148,1.382319394240834e-05,2.9992115796192015e-05
28.152,2.433744483092322e-05,3.665980881704186e-05
28.156,3.477932168351969e-05,4.847858891590128e-05
28.16,3.240330596556856e-05,5.2289078552064254e-05
28.164,3.0468964299731052e-05,5.671499923665026e-05
28.168,3.6211700528904236e-05,6.618284000633968e-05
28.172,3.647790283102738e-05,6.36963125691067e-05
28.176,3.0192480615568148e-05,5.426216441946893e-05
28.18,2.1242961171951134e-05,5.470043372562555e-05
28.184,1.3687696769070227e-05,5.764691361871497e-05
28.188,2.7140954322188342e-05,5.8140727751447466e-05
28.192,5.387428058154835e-05,5.8207733252147504e-05
28.196,5.195549109967591e-05,4.682836268077983e-05
28.2,2.8999999999999976e-05,3.399999999999999e-05
28.204,2.6771200446640733e-05,4.2245405940658325e-05
28.208,3.088352910639416e-05,4.942566189725649e-05
28.212,1.9168870537313646e-05,3.56631056472119e-05
28.216,2.3185469561801767e-05,3.5477400913638726e-05
28.22,4.887090976139403e-05,6.0201567030929204e-05
28.224,5.629873934021224e-05,7.136548684729736e-05
28.228,4.506487872865815e-05,6.191743648284601e-05
28.232,4.083147415620797e-05,5.385613071700385e-05
28.236,3.781770903457952e-05,4.652896965838805e-05
28.24,3.0294332259260115e-05,3.776579858621395e-05
28.244,2.6859296736267253e-05,3.153918480025947e-05
28.248,2.1764645348049265e-05,1.963951798496982e-05
28.252,1.2135804935216942e-05,5.963275021816969e-06
28.256,2.7687082148513047e-06,-5.52429474506925e-07
28.26,-1.539258728284191e-05,-1.3132859633101665e-05
28.264,-3.3752046787149606e-05,-2.543482933669328e-05
28.268,-2.3050027532452875e-05,-1.0858146155267347e-05
28.272,2.6210318667700975e-06,9.170355544215184e-06
28.276,5.044337118102366e-06,6.6515572275744e-07
28.28,-5.377253539941914e-06,-1.2909550772805958e-05
28.284,-1.6288196361831485e-06,-8.15311549965625e-06
28.288,7.917279877954893e-06,-2.7344791077230082e-06
28.292,1.2787201296151378e-05,2.8092815014906327e-07
28.296,1.8551574315179404e-05,9.736316060197196e-06
28.3,2.5000000000000005e-05,1.4999999999999975e-05
28.304,3.4530841951355074e-05,2.112898964363676e-05
28.308,4.9263498067145706e-05,3.9786622451801685e-05
28.312,4.9850100876973243e-05,4.4724366185797655e-05
28.316,2.678993987637453e-05,2.1892542216854233e-05
28.32,4.912847369933687e-06,5.567999603228633e-06
28.324,-1.9236687781678467e-06,8.486800439242909e-06
28.328,-8.730914333931287e-06,4.301792824647371e-06
28.332,-1.9938812417271275e-05,-1.0719584366156096e-05
28.336,-2.5770256953438855e-05,-1.8392801777687133e-05
28.34,-2.4233120838948517e-05,-1.391297635950182e-05
28.344,-1.408144903110223e-05,3.377514674740047e-08
28.348,1.1026315391251445e-06,1.2755199393479047e-05
28.352,3.509071517559647e-07,5.031479780192639e-06
28.356,-2.070011557305203e-05,-1.5153707300614645e-05
28.36,-2.853017669149983e-05,-1.3459944451461597e-05
28.364,-4.170913754659863e-06,1.5019616798962697e-05
28.368,2.4127359479158857e-05,3.7558637702936425e-05
28.372,2.8736704184543105e-05,3.6392349231442884e-05
28.376,1.8094413671880896e-05,2.701826748269258e-05
28.38,1.0109831060118786e-05,2.2973121447528153e-05
28.384,7.839803234753542e-06,1.8032369465859863e-05
28.388,5.501616342464143e-06,8.929079244509453e-06
28.392,-9.001486621432122e-07,4.631672801790071e-06
28.396,-6.215263442744259e-06,5.772467544439401e-06
28.4,-2.000000000000027e-06,4.000000000000007e-06
28.404,5.044305212529073e-06,9.924954226109805e-07
28.408,-1.722623015284466e-07,1.5406045158662933e-06
28.412,-1.4441722044852715e-05,1.2907695528540666e-06
28.416,-2.2119618462904736e-05,-1.980461008687102e-06
28.42,-2.156511998113365e-05,-6.808152016960683e-06
28.424,-2.3404892805942608e-05,-1.553522257188616e-05
28.428,-3.132420369092496e-05,-2.261892719518968e-05
28.432,-3.4354823626176324e-05,-1.5325726995130033e-05
28.436,-1.6806579870261547e-05,5.267942604927872e-06
28.44,1.5377153688762158e-05,2.768756354905348e-05
28.444,2.986971404328168e-05,4.24949169324063e-05
28.448,1.1743484281566816e-05,3.9047885988057084e-05
28.452,-1.2732310156357062e-05,1.9388763788466005e-05
28.456,-1.738695678432797e-05,7.970875885333096e-06
28.46,-6.446836681456244e-06,1.6730271942772545e-05
28.464,6.559140153121939e-06,2.8461719604082588e-05
28.468,1.3839801550761646e-05,3.052072642746436e-05
28.472,9.242975029797687e-06,2.5041825647602956e-05
28.476,-4.670365184083183e-06,1.2238226844447356e-05
28.48,-1.399110009728418e-05,-8.902674433474214e-08
28.484,-8.859196627808952e-06,3.6914906658872743e-06
28.488,4.537171231362119e-06,1.7399958977199348e-05
28.492,8.370601379769802e-06,1.7881847769142715e-05
28.496,-5.500247326991711e-06,1.7330520802467926e-06
28.5,-1.999999999999996e-05,-1.299999999999999e-05
28.504,-1.5781234834225355e-05,-1.2043381783566581e-05
28.508,-4.9725723570981375e-08,4.699943874290117e-06
28.512,8.778001694859445e-06,2.4284807860264768e-05
28.516,5.8584050736844956e-06,2.9715704477617547e-05
28.52,-4.948903579685175e-06,1.8349299726843808e-05
28.524,-1.8180812278468e-05,4.347823069582399e-06
28.528,-2.7045938478266273e-05,-1.983581644077921e-06
28.532,-3.0357072030887535e-05,-4.559722835886802e-06
28.536,-3.113721774603012e-05,-9.432795596269758e-06
28.54,-3.056009147661263e-05,-1.6887838118533904e-05
28.544,-3.109727598454329e-05,-2.5524474775325833e-05
28.548,-3.203873931441017e-05,-3.152794983105289e-05
28.552,-2.9463091418420542e-05,-3.13071446725258e-05
28.556,-3.321345573000194e-05,-3.3482930770682197e-05
28.56,-5.104674752549692e-05,-4.5774690807620226e-05
28.564,-5.841570632666429e-05,-4.9756479797630916e-05
28.568,-3.853787369054106e-05,-3.0440681327487453e-05
28.572,-2.3579247540496855e-05,-1.5043731739337368e-05
28.576,-3.326030224848885e-05,-2.459292337722536e-05
28.58,-3.152097156824256e-05,-2.742067530347118e-05
28.584,-1.8304623139565705e-06,-4.382359024904304e-06
28.588,1.3752916196762781e-05,6.2973014557479815e-06
28.592,-7.189903765001458e-06,-1.5653203492527842e-05
28.596,-3.206253582667768e-05,-3.573617499032031e-05
28.6,-3.700000000000002e-05,-3.4999999999999956e-05
28.604,-3.5433264595606714e-05,-3.2901787339653586e-05
28.608,-3.89851110770367e-05,-3.676495721040016e-05
28.612,-4.116859008814158e-05,-3.721154913077525e-05
28.616,-3.794656410407961e-05,-3.654678754436248e-05
28.62,-3.6061813547174715e-05,-4.074676742866521e-05
28.624,-4.000342803485855e-05,-4.5083859532189986e-05
28.628,-3.9689749102866264e-05,-3.964771282618823e-05
28.632,-2.2678237132619925e-05,-2.0900771880753938e-05
28.636,-9.644930619857189e-07,-3.7818611099890495e-06
28.64,3.1136098596706244e-06,-4.231465469470759e-06
28.644,1.3737428364267706e-06,-4.3776358537504176e-06
28.648,2.0760852279185642e-05,1.8238199328933364e-05
28.652,4.5383510149285916e-05,4.059552091935262e-05
28.656,4.5590485249274e-05,3.937179006020938e-05
28.66,4.0833067597386774e-05,4.2826118743736076e-05
28.664,5.652015488130805e-05,6.860447264844055e-05
28.668,6.521069231317857e-05,7.942330949842231e-05
28.672,4.020067601496021e-05,5.394545662225841e-05
28.676,3.6646288425312877e-06,2.071755109003039e-05
28.68,-1.8694008982887917e-05,3.1178804099317276e-07
28.684,-2.3066017841815498e-05,-1.0800705546432643e-05
28.688,-1.0988574719480379e-05,-1.2819677052980766e-05
28.692,-9.379420153467254e-07,-1.2764868087943117e-05
28.696,-1.4461586479956612e-05,-2.293637183593459e-05
28.7,-3.299999999999997e-05,-3.099999999999998e-05
28.704,-3.073488692538822e-05,-2.1646406549811817e-05
28.708,-2.2073349949403182e-05,-1.0439327686659777e-05
28.712,-2.031985332607374e-05,-1.1467197754887227e-05
28.716,-1.4988081654367075e-05,-1.4619929963663346e-05
28.72,-1.5012060297101455e-05,-1.9598843859480104e-05
28.724,-3.369274662685337e-05,-3.563877896585622e-05
28.728,-4.774201581421457e-05,-4.6494159134183084e-05
28.732,-3.939501914570672e-05,-3.2938769015773975e-05
28.736,-2.8407116171946904e-05,-1.2486818184697113e-05
28.74,-2.6064335994784292e-05,-9.090578550692906e-06
28.744,-2.042559928781879e-05,-1.1868036909192649e-05
28.748,-1.016952455896553e-05,-1.3585213809339252e-06
28.752,-2.7166415999473765e-06,1.3785213400432207e-05
28.756,4.422465888224685e-06,1.8016678427069082e-05
28.76,1.5854390036768644e-05,1.9579254204450045e-05
28.764,2.807806339297044e-05,2.8996950910783076e-05
28.768,3.0373505830997326e-05,3.171046945210494e-05
28.772,1.856093743055084e-05,1.6747251044321457e-05
28.776,1.0880823904387861e-05,6.592571949156189e-06
28.78,2.3923722242394954e-05,1.9862436257073307e-05
28.784,3.8878146271002976e-05,3.450726882220976e-05
28.788,3.207910925183209e-05,2.7088005730895463e-05
28.792,1.59690200051672e-05,1.2616597816858932e-05
28.796,1.018094969972105e-05,9.564086432030041e-06
28.8,7.999999999999995e-06,5.000000000000011e-06
28.804,-1.2527463318114975e-06,-1.4728253350172633e-05
28.808,-1.2588067948765367e-05,-3.6189256560392284e-05
28.812,-1.7963307799404326e-05,-4.3207713375828294e-05
28.816,-1.3647040169753308e-05,-3.685712073708134e-05
28.82,-1.863639569613736e-07,-2.3302182638230164e-05
28.824,1.3706755662531581e-05,-9.338642278950334e-06
28.828,1.959126426921423e-05,-4.140109479869375e-06
28.832,2.1469261195280496e-05,-5.0022346263752485e-06
28.836,2.560095072458898e-05,-6.685784437641338e-07
28.84,2.7697214231004497e-05,5.0466810122944105e-06
28.844,2.712281760145805e-05,6.1641603716893185e-06
28.848,3.7825955864595244e-05,1.8560769624819233e-05
28.852,6.456513594205589e-05,5.033861866195051e-05
28.856,8.81364456362357e-05,7.797469136990194e-05
28.86,9.144327675909025e-05,8.457761945329401e-05
28.864,7.738829198492831e-05,7.950074666472139e-05
28.868,5.799890843559883e-05,7.015958025546433e-05
28.872,4.8668630737794915e-05,5.8912836675375935e-05
28.876,5.737394732416497e-05,5.334390795241922e-05
28.88,6.93237517445895e-05,5.3394599035885644e-05
28.884,7.258543177558055e-05,5.784309368337914e-05
28.888,8.071459421629027e-05,7.346994424049907e-05
28.892,9.659147512557115e-05,8.993123708090247e-05
28.896,0.00010256279174118147,9.033955982746352e-05
28.9,0.00010200000000000001,8.899999999999998e-05
28.904,0.00010647415698652591,9.8364042841388e-05
28.908,0.00010480296406607201,9.93231283052175e-05
28.912,9.96645860057189e-05,9.214527441042209e-05
28.916,0.00011003057712585804,9.775998770173908e-05
28.92,0.00011795871721555371,0.00010059354888153503
28.924,0.00010073264686801191,8.22893102687052e-05
28.928,8.417226376741631e-05,6.719891072629265e-05
28.932,8.402652968130607e-05,6.257467144530889e-05
28.936,7.05305788927548e-05,4.078667787884958e-05
28.94,3.769710177980352e-05,8.77955368988278e-06
28.944,1.6359589487715257e-05,-1.9193343036167687e-06
28.948,1.464442854758225e-05,4.884245918490761e-06
28.952,1.6449885196668635e-05,9.272048469371542e-06
28.956,1.1605614018264039e-05,5.549797641158476e-06
28.96,-1.0375094889927437e-06,-7.299778088245544e-06
28.964,-9.425387345358506e-06,-1.8906965774070947e-05
28.968,-1.6474390134389034e-07,-1.358183593871474e-05
28.972,1.5620856609919434e-05,-1.080346172412875e-07
28.976,1.9550471546178248e-05,3.8590153083901526e-06
28.98,1.005338949052837e-05,-1.3884641635951087e-06
28.984,-8.215910608959819e-06,-1.0476878893244442e-05
28.988,-2.2921416175920833e-05,-1.6089158249584113e-05
28.992,-1.7299193790511072e-05,-9.52509334563755e-06
28.996,-1.4211539498779068e-06,-1.3900932621138067e-06
29.0,5.000000000000005e-06,-9.99999999999994e-07
29.004,1.268994029926857e-05,8.724967181248578e-06
29.008,2.9144220503259465e-05,2.750541921545802e-05
29.012,3.2938950137649814e-05,2.8352968231849215e-05
29.016,2.3518023807597614e-05,1.809181402531758e-05
29.02,2.5382227257553825e-05,2.337761277327908e-05
29.024,3.446408272518464e-05,3.0955625880113765e-05
29.028,3.0488202194752295e-05,2.0967477809541107e-05
29.032,1.9148778214088928e-05,9.916820085985575e-06
29.036,1.459906927332241e-05,1.2173547556293294e-05
29.04,1.7706519430766228e-05,2.0538771590647456e-05
29.044,2.7849056406112864e-05,3.294730612176234e-05
29.048,4.3235965659763844e-05,4.9250581961867766e-05
29.052,5.4290064558719045e-05,6.030131421243327e-05
29.056,5.257864582204156e-05,6.037983160468312e-05
29.06,3.825311743438958e-05,4.882226337169973e-05
29.064,2.1389398119171644e-05,2.9816352455933312e-05
29.068,1.690086562094166e-05,1.900590628462907e-05
29.072,2.7412226869455318e-05,2.4825696526154018e-05
29.076,3.93426410674811e-05,3.350748247002663e-05
29.08,4.406845328281061e-05,3.5355099623275866e-05
29.084,4.865829613483557e-05,4.051703200613564e-05
29.088,5.8181597692460606e-05,5.234649886755016e-05
29.092,6.0703190853865126e-05,5.385232704430505e-05
29.096,4.5666925831488175e-05,3.672309509261802e-05
29.1,2.9000000000000007e-05,2.0999999999999982e-05
29.104,3.173573570196105e-05,2.4970080263616676e-05
29.108,4.371628509530578e-05,3.6510460346178645e-05
29.112,4.617330814609361e-05,4.070631907713986e-05
29.116,4.728757972693994e-05,4.546273209328605e-05
29.12,5.580973172502031e-05,5.2485538161289745e-05
29.124,5.653180810516926e-05,4.6077736961596396e-05
29.128,4.2707448204478986e-05,2.9147149889316715e-05
29.132,3.375131120704074e-05,2.49332751517293e-05
29.136,4.6012139586096146e-05,4.1706471113877405e-05
29.14,7.041834126840008e-05,6.583271445489553e-05
29.144,8.199267163800342e-05,7.704714035379447e-05
29.148,7.131197160911366e-05,6.817757026132859e-05
29.152,6.0230098043258995e-05,5.95017896950727e-05
29.156,6.627049128950013e-05,6.90347751294334e-05
29.16,7.610511276542112e-05,8.125983651402632e-05
29.164,7.800784758984691e-05,8.036833988660453e-05
29.168,7.660916587982322e-05,7.418519557798687e-05
29.172,7.115284827520739e-05,6.750299630192626e-05
29.176,6.718628641576234e-05,6.613305747850542e-05
29.18,7.986378754999167e-05,8.415725096131862e-05
29.184,9.514860587786989e-05,0.00010289534943613242
29.188,8.53441162770076e-05,8.710251594060965e-05
29.192,6.036557522602203e-05,5.3025231549279806e-05
29.196,4.6063711932218e-05,4.1321953049617774e-05
29.2,4.9000000000000005e-05,5.399999999999997e-05
29.204,6.916512380099533e-05,7.494407252302722e-05
29.208,9.27438451351027e-05,9.160961226107624e-05
29.212,9.124986471016254e-05,8.712700980637043e-05
29.216,6.980234764048023e-05,6.868485144112478e-05
29.22,6.0051671395886415e-05,6.317404437382342e-05
29.224,6.141132518142661e-05,6.450056845021224e-05
29.228,5.6712543025633725e-05,5.384113677504046e-05
29.232,4.9913987695670214e-05,4.256103034422266e-05
29.236,4.344566867032453e-05,3.666244925922638e-05
29.24,3.4223228356261e-05,2.4708077778489186e-05
29.244,3.102493744180436e-05,1.583472075254269e-05
29.248,2.8122663079683235e-05,1.622817544754498e-05
29.252,7.199740623984171e-06,4.579905816096447e-06
29.256,-1.6266800702319433e-05,-1.796378957012365e-05
29.26,-1.3490134068454966e-05,-2.168928547075516e-05
29.264,6.914608914014586e-06,-4.63225026362626e-06
29.268,2.1472600650877713e-05,1.1103456250245457e-05
29.272,2.6784515724012957e-05,1.8155098367165e-05
29.276,2.821166911376218e-05,2.0244091261885115e-05
29.28,2.945988673482173e-05,2.0797845328798423e-05
29.284,3.001374408920596e-05,2.0538498350506755e-05
29.288,2.255279412766533e-05,1.373876502629835e-05
29.292,1.1661631166296315e-05,5.639598638005406e-06
29.296,1.61698356534492e-05,1.513701505633893e-05
29.3,3.500000000000002e-05,3.699999999999998e-05
29.304,4.6760277998663064e-05,4.570491333835594e-05
29.308,4.851519573378408e-05,4.580444153124718e-05
29.312,5.4762857289458615e-05,6.031276550052506e-05
29.316,6.225682877050835e-05,7.726647633860943e-05
29.32,5.2585393207072444e-05,6.783598273009468e-05
29.324,2.8270792090409754e-05,4.239677809530611e-05
29.328,1.540850847317318e-05,3.5277709389437886e-05
29.332,2.3260886220802368e-05,4.743593728524621e-05
29.336,3.0466508032175677e-05,5.1158587952959635e-05
29.34,2.2155379883083422e-05,4.0422168390642786e-05
29.344,9.400179892942817e-06,3.2841205107218074e-05
29.348,6.527175644626853e-06,3.459548277476507e-05
29.352,1.593062714043652e-05,3.960813279508488e-05
29.356,2.8471007621558297e-05,4.385936597232352e-05
29.36,3.0464445182525977e-05,4.343761554679139e-05
29.364,2.550219838044445e-05,4.222491545105483e-05
29.368,2.873482007675058e-05,4.8630114758122323e-05
29.372,3.165958010317183e-05,5.007797546327642e-05
29.376,2.0380811125655965e-05,3.4216728403541435e-05
29.38,1.2585781570256809e-05,2.419238155608701e-05
29.384,2.106821969530945e-05,3.480439630342699e-05
29.388,2.706436116197528e-05,3.935738557682618e-05
29.392,2.3994004518523835e-05,2.5938022323841975e-05
29.396,2.2510616013078763e-05,1.5729415506962487e-05
29.4,1.9000000000000025e-05,1.4999999999999992e-05
29.404,1.5108423959296213e-05,1.8162303793590158e-05
29.408,2.2679390162509686e-05,2.801148537113089e-05
29.412,3.235338043161339e-05,3.657640555968649e-05
29.416,3.6536427512598e-05,3.86210523570095e-05
29.42,4.70558807258395e-05,4.826033977283308e-05
29.424,5.362306851113869e-05,6.032935696675894e-05
29.428,4.171375519580344e-05,5.7201102914609645e-05
29.432,3.701551634737552e-05,5.4772978102852363e-05
29.436,5.112787114102881e-05,6.527675826971395e-05
29.44,5.5303069602893086e-05,6.746058469400881e-05
29.444,5.454593561136386e-05,6.651836309141782e-05
29.448,7.864289381576746e-05,8.953866382551918e-05
29.452,0.00010610323468969872,0.00011482507972816442
29.456,0.00010302487946970619,0.00010734631566781473
29.46,8.638778915197879e-05,8.756818665340798e-05
29.464,8.214821073657697e-05,9.007500373904539e-05
29.468,8.706960383122912e-05,0.0001088665443121195
29.472,8.968439932458392e-05,0.00011869182141871585
29.476,8.570889455654749e-05,0.00011298150338474767
29.48,8.767112969728017e-05,0.00011415055826672355
29.484,0.00011295247038616737,0.00014072432306655596
29.488,0.0001424640121583448,0.00016670422456499114
29.492,0.0001422047141869406,0.00015995690218591828
29.496,0.00012295749724591324,0.00013812772168521312
29.5,0.00011200000000000001,0.00012700000000000002
29.504,0.00010370156532437095,0.00011752092617673304
29.508,8.957315132917828e-05,0.00010472117464755801
29.512,7.886643954974227e-05,9.767913419035543e-05
29.516,7.323486646169582e-05,8.95049439765793e-05
29.52,6.858614750443106e-05,7.560184849229735e-05
29.524,6.145216008567656e-05,6.393846188761161e-05
29.528,4.199887715271284e-05,4.941318875163945e-05
29.532,1.8749226790760155e-05,3.2626466156357786e-05
29.536,1.87275417443689e-05,3.2733786885679994e-05
29.54,3.645992310180477e-05,4.330005615882633e-05
29.544,4.524024343665877e-05,4.3903074836008805e-05
29.548,5.26301229585598e-05,5.1780875589399287e-05
29.552,7.373836129321498e-05,8.100420366442384e-05
29.556,9.05261099640118e-05,0.00010068499094392204
29.56,9.400974007783028e-05,9.952652881887116e-05
29.564,0.00010501930556566688,0.00010955804026221267
29.568,0.00012454767985210514,0.00013236544128369975
29.572,0.00012731071678353246,0.00013285504473618416
29.576,0.00010802202351443594,0.00010792697242892327
29.58,8.438309218236335e-05,8.485754873804478e-05
29.584,6.532716177494364e-05,7.111448549128789e-05
29.588,4.785195357054217e-05,5.712443411695899e-05
29.592,3.300748310923261e-05,4.364861948006056e-05
29.596,2.684750771550412e-05,3.7984407597922415e-05
29.6,2.9000000000000007e-05,3.900000000000002e-05
29.604,3.0119235213780664e-05,3.7677614828978486e-05
29.608,2.5797982598548822e-05,3.06676380857083e-05
29.612,2.526439141599674e-05,2.911598562002278e-05
29.616,3.5396794447295924e-05,4.250554723337718e-05
29.62,4.4585236379769465e-05,5.7173075682178585e-05
29.624,3.736562073330757e-05,5.235567991573782e-05
29.628,1.7873051608571457e-05,3.269035699392874e-05
29.632,3.1344175105053168e-06,1.9674048064941033e-05
29.636,-8.362051998608996e-07,1.9094289546995355e-05
29.64,-1.516718141791125e-06,2.0835633581800952e-05
29.644,-4.199390617643701e-06,1.990791555582172e-05
29.648,-6.027733344071092e-06,1.9250409164317818e-05
29.652,-2.3283966440986685e-06,2.1599178259860704e-05
29.656,5.555145709548123e-06,2.5799544605543132e-05
29.66,9.06098927846438e-06,2.6078937102726458e-05
29.664,5.1329039849890665e-06,2.0825270541519137e-05
29.668,4.115075723436604e-06,1.926829513715086e-05
29.672,1.1023217782170779e-05,2.5014170700448014e-05
29.676,1.3429762153541977e-05,2.6265719261595592e-05
29.68,4.8602748099568815e-06,1.8843421945818863e-05
29.684,1.8395363170746991e-07,1.8075964006151207e-05
29.688,1.36344402743591e-05,3.487080944911608e-05
29.692,3.7695148777651844e-05,5.823121617345894e-05
29.696,5.112710927546876e-05,6.764157584807265e-05
29.7,4.5e-05,5.6999999999999996e-05
29.704,3.6465581246906506e-05,4.3945090629695006e-05
29.708,4.188353541781915e-05,4.548516341759994e-05
